"row","city","country","buildings","highrises","population","url","page_num","timestamp"
6611,"Southgate","United States","2","2","30,136","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6612,"Southwest City","United States","no data","no data","855","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6613,"Sparks","United States","2","2","66,346","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6614,"Spartanburg","United States","4","3","39,673","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6615,"Spokane","United States","30","23","208,916","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6616,"Springfield","United States","3","2","65,358","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6617,"Springfield","United States","15","14","152,082","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6618,"Springfield","United States","10","7","151,010","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6619,"Springfield","United States","16","14","114,738","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6620,"Springfield","United States","5","4","30,417","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6621,"St Charles","United States","1","1","27,896","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6622,"St. Albans","United States","no data","no data","11,105","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6623,"St. Ann (St. Louis)","United States","2","2","13,532","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6624,"St. Augustine","United States","no data","no data","14,280","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6625,"St. Charles (St. Louis)","United States","4","4",,"http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6626,"St. Clair Shores","United States","1","1","61,162","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6627,"St. Cloud","United States","3","2","59,107","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6628,"St. George","United States","1","no data","64,201","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6629,"St. Ignace","United States","no data","no data","2,360","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6630,"St. Joseph","United States","1","1","8,623","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6631,"St. Joseph","United States","7","2","73,990","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6632,"St. Louis","United States","169","147","319,294","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6633,"St. Louis Park","United States","5","3","43,296","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6634,"St. Paul","United States","68","61","287,151","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6635,"St. Pete Beach","United States","13","11","9,929","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6636,"St. Peters (St. Louis)","United States","no data","no data",,"http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6637,"St. Petersburg","United States","59","50","249,090","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6638,"St. Simons","United States","1","no data","13,381","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6639,"Stamford","United States","69","54","120,226","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6640,"Stanford","United States","3","3","13,315","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6641,"State College","United States","12","2","42,034","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6642,"Stateline","United States","5","5","1,215","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6643,"Steelton","United States","2","2","5,781","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6644,"Stevenson","United States","no data","no data","2,046","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6645,"Still Pond","United States","no data","no data",,"http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6646,"Stockbridge","United States","no data","no data","9,853","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6647,"Stockton","United States","5","5","289,800","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6648,"Stony Brook","United States","2","2","13,727","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6649,"Stowell","United States","no data","no data","1,572","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6650,"Stratton","United States","no data","no data","284","http://skyscraperpage.com/cities/?s=0&c=2&p=132&r=50&10=0",133,2018-12-05 21:51:48
6651,"Sugar Land","United States","6","3","63,328","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6652,"Suitland-Silver Hill","United States","1","1","33,515","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6653,"Sunny Isles Beach","United States","67","64","15,399","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6654,"Sunrise","United States","3","3","90,589","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6655,"Surfside","United States","20","20","4,909","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6656,"Syracuse","United States","53","41","143,101","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6657,"Syracuse","United States","no data","no data","172","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6658,"Tacoma","United States","33","25","198,397","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6659,"Takoma Park","United States","9","7","17,299","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6660,"Tallahassee","United States","8","8","156,612","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6661,"Tamaqua","United States","1","1","6,878","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6662,"Tampa","United States","97","89","321,772","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6663,"Tamuning","United States","14","14",,"http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6664,"Taneyville","United States","no data","no data","359","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6665,"Tarrytown","United States","3","1","11,090","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6666,"Tarzana","United States","no data","no data","28,500","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6667,"Teaneck","United States","1","1","39,260","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6668,"Teasure Island","United States","3","3","6,705","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6669,"Temecula","United States","1","1","87,878","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6670,"Tempe","United States","13","11","160,676","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6671,"Temple","United States","3","3","73,600","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6672,"Temple Hills","United States","2","no data","7,792","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6673,"Thackerville","United States","2","2","404","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6674,"The Woodlands","United States","18","10","105,283","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6675,"Thermopolis","United States","2","2","3,172","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6676,"Thomasville","United States","no data","no data","18,162","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6677,"Tigard","United States","1","1","41,223","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6678,"Toledo","United States","33","21","304,973","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6679,"Tomball","United States","1","1","9,089","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6680,"Tonopah","United States","1","no data",,"http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6681,"Topeka","United States","11","10","122,103","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6682,"Torrance","United States","6","6","137,946","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6683,"Torrington","United States","1","1","35,202","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6684,"Towson","United States","26","24","61,793","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6685,"Trafford","United States","1","no data","3,236","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6686,"Traverse City","United States","1","1","14,407","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6687,"Trenton","United States","24","21","85,403","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6688,"Trenton","United States","no data","no data","6,216","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6689,"Trenton","United States","1","no data","18,853","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6690,"Troy","United States","10","10","80,980","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6691,"Troy","United States","3","2","50,129","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6692,"Troy","United States","1","no data",,"http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6693,"Tucker","United States","2","1","26,532","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6694,"Tucson","United States","22","18","518,956","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6695,"Tukwila","United States","1","1","17,181","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6696,"Tulsa","United States","41","40","393,049","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6697,"Turtle Creek","United States","1","no data","6,076","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6698,"Tuscaloosa","United States","6","4","79,149","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6699,"Tybee Island","United States","2","no data","3,392","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6700,"Tyler","United States","7","7","89,552","http://skyscraperpage.com/cities/?s=0&c=2&p=133&r=50&10=0",134,2018-12-05 21:51:49
6701,"Tysons Corner","United States","62","55","18,540","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6702,"Ukiah","United States","no data","no data","15,497","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6703,"Unalaska","United States","no data","no data","4,376","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6704,"Uncasville","United States","1","1","9,909","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6705,"Underwood","United States","no data","no data","812","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6706,"Union City (New York City)","United States","13","8","66,455","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6707,"Uniondale","United States","4","3","23,011","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6708,"Uniontown","United States","6","3","12,212","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6709,"Unity Village","United States","1","no data","140","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6710,"University City (St. Louis)","United States","3","2","37,851","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6711,"University Heights","United States","no data","no data","14,146","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6712,"University Park","United States","1","1","6,662","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6713,"Upham","United States","1","no data",,"http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6714,"Utica","United States","8","6","59,684","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6715,"Vacherie","United States","no data","no data","5,964","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6716,"Valdosta","United States","2","no data","43,724","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6717,"Vallejo","United States","1","1","116,760","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6718,"Vancouver","United States","27","5","143,560","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6719,"Vandenberg Air Force Base","United States","1","no data","6,151","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6720,"Ventnor City","United States","6","5","12,910","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6721,"Verona","United States","1","1","6,519","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6722,"Verona","United States","2","2","13,533","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6723,"Vineland","United States","1","no data",,"http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6724,"Vinings","United States","32","32","9,677","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6725,"Virginia Beach","United States","23","21","425,257","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6726,"Vivian","United States","no data","no data","4,031","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6727,"Voorhees","United States","1","no data",,"http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6728,"Waco","United States","7","6","116,887","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6729,"Wahiawa","United States","1","no data","16,151","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6730,"Wailuku","United States","1","1","15,313","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6731,"Waimalu","United States","10","10","29,371","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6732,"Waipahu","United States","2","2","33,108","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6733,"Waipio Acres","United States","no data","no data","5,298","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6734,"Wakefield","United States","2","1","24,804","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6735,"Walla Walla","United States","1","1","29,686","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6736,"Walnut Creek","United States","4","3","64,296","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6737,"Walnut Creek","United States","no data","no data","64,296","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6738,"Waltham","United States","12","no data","59,556","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6739,"Warner Robbins","United States","no data","no data","48,804","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6740,"Warren","United States","1","no data","134,056","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6741,"Warwick","United States","1","1","87,683","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6742,"Washington","United States","624","480","601,723","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
6743,"Washington","United States","no data","no data","13,243","http://skyscraperpage.com/cities/?s=0&c=2&p=134&r=50&10=0",135,2018-12-05 21:51:50
